pedido_data;pedido_documento;pedido_canal;cliente_id;cliente_nome;produto_id;produto_descricao;produto_quantidade;produto_valor_total;produto_valor_custo;subgrupo_id;subgrupo_descricao;vendedor_id;vendedor_nome;moeda_id;moeda_sigla;pedido_tipo
10/02/2026;PED-00214;Atacado;CLI-015;Omicron Atacado;PROD-017;Camiseta Polo;4;69,78;33,60;SG-05;Vestuario;VND-003;Carlos Santos;2;US$;VENDAS
18/09/2025;PED-00215;Atacado;CLI-016;Pi Distribuidora;PROD-014;Mesa de Jantar;10;18360,00;11000,00;SG-04;Moveis e Decoracao;VND-007;Ricardo Souza;1;R$;VENDAS
18/09/2025;PED-00215;Atacado;CLI-016;Pi Distribuidora;PROD-012;Ventilador Torre;7;2172,80;1295,00;SG-03;Eletrodomesticos;VND-007;Ricardo Souza;1;R$;VENDAS
18/09/2025;PED-00215;Atacado;CLI-016;Pi Distribuidora;PROD-016;Poltrona Conforto;10;12360,00;7200,00;SG-04;Moveis e Decoracao;VND-007;Ricardo Souza;1;R$;VENDAS
07/01/2026;PED-00216;Atacado;CLI-004;Industria Delta SA;PROD-010;Micro-ondas 30L;2;1360,00;840,00;SG-03;Eletrodomesticos;VND-003;Carlos Santos;1;R$;VENDAS
07/01/2026;PED-00216;Atacado;CLI-004;Industria Delta SA;PROD-018;Calca Jeans;6;1017,60;480,00;SG-05;Vestuario;VND-003;Carlos Santos;1;R$;VENDAS
16/05/2026;PED-00217;Atacado;CLI-016;Pi Distribuidora;PROD-022;Sapato Social;6;1881,60;1050,00;SG-06;Calcados;VND-007;Ricardo Souza;1;R$;VENDAS
16/05/2026;PED-00217;Atacado;CLI-016;Pi Distribuidora;PROD-008;Smart TV 50 pol;4;14080,00;8400,00;SG-01;Eletronicos;VND-007;Ricardo Souza;1;R$;VENDAS
16/05/2026;PED-00217;Atacado;CLI-016;Pi Distribuidora;PROD-016;Poltrona Conforto;3;3600,00;2160,00;SG-04;Moveis e Decoracao;VND-007;Ricardo Souza;1;R$;VENDAS
21/11/2025;PED-00218;Atacado;CLI-028;Eta Teta Comercio;PROD-008;Smart TV 50 pol;1;3328,00;2100,00;SG-01;Eletronicos;VND-008;Juliana Mendes;1;R$;VENDAS
21/11/2025;PED-00218;Atacado;CLI-028;Eta Teta Comercio;PROD-013;Sofa 3 Lugares;9;22464,00;13500,00;SG-04;Moveis e Decoracao;VND-008;Juliana Mendes;1;R$;VENDAS
21/11/2025;PED-00218;Atacado;CLI-028;Eta Teta Comercio;PROD-030;Agua Mineral cx24;2;44,44;22,00;SG-08;Bebidas;VND-008;Juliana Mendes;1;R$;VENDAS
21/11/2025;PED-00218;Atacado;CLI-028;Eta Teta Comercio;PROD-013;Sofa 3 Lugares;8;18432,00;12000,00;SG-04;Moveis e Decoracao;VND-008;Juliana Mendes;1;R$;VENDAS
17/04/2026;PED-00219;Atacado;CLI-013;Nu Varejo Ltda;PROD-026;Feijao Carioca 1kg;3;38,88;18,00;SG-07;Alimentos;VND-003;Carlos Santos;1;R$;VENDAS
17/04/2026;PED-00219;Atacado;CLI-013;Nu Varejo Ltda;PROD-005;Smartphone 128GB;8;17952,00;11200,00;SG-01;Eletronicos;VND-003;Carlos Santos;1;R$;VENDAS
05/10/2025;PED-00220;Atacado;CLI-002;Distribuidora Beta S.A.;PROD-008;Smart TV 50 pol;4;1120000;700000;SG-01;Eletronicos;VND-008;Juliana Mendes;3;G$;VENDAS
05/10/2025;PED-00220;Atacado;CLI-002;Distribuidora Beta S.A.;PROD-024;Bota Couro;4;138600;76667;SG-06;Calcados;VND-008;Juliana Mendes;3;G$;VENDAS
20/07/2025;PED-00221;Varejo;CLI-021;Phi Varejo ME;PROD-023;Sandalia Feminina;4;61800;30000;SG-06;Calcados;VND-008;Juliana Mendes;3;G$;VENDAS
20/07/2025;PED-00221;Varejo;CLI-021;Phi Varejo ME;PROD-015;Estante Modular;6;508250;290000;SG-04;Moveis e Decoracao;VND-008;Juliana Mendes;3;G$;VENDAS
20/07/2025;PED-00221;Varejo;CLI-021;Phi Varejo ME;PROD-028;Macarrao Espaguete;5;3200;1667;SG-07;Alimentos;VND-008;Juliana Mendes;3;G$;VENDAS
20/07/2025;PED-00221;Varejo;CLI-021;Phi Varejo ME;PROD-017;Camiseta Polo;7;51398;24500;SG-05;Vestuario;VND-008;Juliana Mendes;3;G$;VENDAS
03/02/2026;PED-00222;Atacado;CLI-016;Pi Distribuidora;PROD-003;Teclado Mecanico;3;230,28;126,00;SG-02;Informatica;VND-006;Fernanda Lima;2;US$;VENDAS
06/01/2026;PED-00223;Atacado;CLI-019;Tau Comercio Ltda;PROD-026;Feijao Carioca 1kg;8;98,88;48,00;SG-07;Alimentos;VND-007;Ricardo Souza;1;R$;VENDAS
06/01/2026;PED-00223;Atacado;CLI-019;Tau Comercio Ltda;PROD-010;Micro-ondas 30L;2;1414,40;840,00;SG-03;Eletrodomesticos;VND-007;Ricardo Souza;1;R$;VENDAS
06/01/2026;PED-00223;Atacado;CLI-019;Tau Comercio Ltda;PROD-032;Cerveja Long Neck cx12;7;618,80;294,00;SG-08;Bebidas;VND-007;Ricardo Souza;1;R$;VENDAS
06/01/2026;PED-00223;Atacado;CLI-019;Tau Comercio Ltda;PROD-018;Calca Jeans;4;665,60;320,00;SG-05;Vestuario;VND-007;Ricardo Souza;1;R$;VENDAS
06/01/2026;PED-00224;Atacado;CLI-015;Omicron Atacado;PROD-021;Tenis Esportivo;4;92400;51667;SG-06;Calcados;VND-007;Ricardo Souza;3;G$;VENDAS
14/03/2026;PED-00225;Atacado;CLI-014;Xi Comercio SA;PROD-032;Cerveja Long Neck cx12;2;163,20;84,00;SG-08;Bebidas;VND-001;Joao Silva;1;R$;VENDAS
14/03/2026;PED-00225;Atacado;CLI-014;Xi Comercio SA;PROD-028;Macarrao Espaguete;6;51,36;24,00;SG-07;Alimentos;VND-001;Joao Silva;1;R$;VENDAS
14/03/2026;PED-00225;Atacado;CLI-014;Xi Comercio SA;PROD-020;Jaqueta de Couro;7;4384,80;2170,00;SG-05;Vestuario;VND-001;Joao Silva;1;R$;VENDAS
14/03/2026;PED-00225;Atacado;CLI-014;Xi Comercio SA;PROD-029;Suco de Laranja 1L;2;32,10;14,00;SG-08;Bebidas;VND-001;Joao Silva;1;R$;VENDAS
07/01/2026;PED-00226;Atacado;CLI-012;Mu Atacadista;PROD-020;Jaqueta de Couro;1;551,00;310,00;SG-05;Vestuario;VND-005;Pedro Alves;1;R$;VENDAS
07/01/2026;PED-00226;Atacado;CLI-012;Mu Atacadista;PROD-005;Smartphone 128GB;8;17776,00;11200,00;SG-01;Eletronicos;VND-005;Pedro Alves;1;R$;VENDAS
29/04/2026;PED-00227;Atacado;CLI-013;Nu Varejo Ltda;PROD-007;Tablet 10 pol;7;13230,00;7700,00;SG-01;Eletronicos;VND-003;Carlos Santos;1;R$;VENDAS
29/04/2026;PED-00227;Atacado;CLI-013;Nu Varejo Ltda;PROD-029;Suco de Laranja 1L;2;31,50;14,00;SG-08;Bebidas;VND-003;Carlos Santos;1;R$;VENDAS
29/04/2026;PED-00227;Atacado;CLI-013;Nu Varejo Ltda;PROD-016;Poltrona Conforto;1;1320,00;720,00;SG-04;Moveis e Decoracao;VND-003;Carlos Santos;1;R$;VENDAS
29/04/2026;PED-00227;Atacado;CLI-013;Nu Varejo Ltda;PROD-001;Notebook Pro 15;5;14420,00;9500,00;SG-02;Informatica;VND-003;Carlos Santos;1;R$;VENDAS
09/10/2025;PED-00228;Atacado;CLI-009;Iota Distribuicoes;PROD-021;Tenis Esportivo;9;2671,20;1395,00;SG-06;Calcados;VND-007;Ricardo Souza;1;R$;VENDAS
09/10/2025;PED-00228;Atacado;CLI-009;Iota Distribuicoes;PROD-013;Sofa 3 Lugares;3;7848,00;4500,00;SG-04;Moveis e Decoracao;VND-007;Ricardo Souza;1;R$;VENDAS
21/12/2025;PED-00229;Varejo;CLI-010;Kappa Logistica;PROD-003;Teclado Mecanico;1;410,40;210,00;SG-02;Informatica;VND-004;Ana Costa;1;R$;VENDAS
21/12/2025;PED-00229;Varejo;CLI-010;Kappa Logistica;PROD-017;Camiseta Polo;3;269,67;126,00;SG-05;Vestuario;VND-004;Ana Costa;1;R$;VENDAS
21/12/2025;PED-00229;Varejo;CLI-010;Kappa Logistica;PROD-030;Agua Mineral cx24;2;46,64;22,00;SG-08;Bebidas;VND-004;Ana Costa;1;R$;VENDAS
21/12/2025;PED-00229;Varejo;CLI-010;Kappa Logistica;PROD-026;Feijao Carioca 1kg;4;47,52;24,00;SG-07;Alimentos;VND-004;Ana Costa;1;R$;VENDAS
05/11/2025;PED-00230;Atacado;CLI-008;Theta Importacoes;PROD-009;Geladeira Frost Free;3;978500;625000;SG-03;Eletrodomesticos;VND-001;Joao Silva;3;G$;VENDAS
05/11/2025;PED-00230;Atacado;CLI-008;Theta Importacoes;PROD-025;Arroz Integral 5kg;5;11317;6667;SG-07;Alimentos;VND-001;Joao Silva;3;G$;VENDAS
05/11/2025;PED-00230;Atacado;CLI-008;Theta Importacoes;PROD-014;Mesa de Jantar;2;309000;183333;SG-04;Moveis e Decoracao;VND-001;Joao Silva;3;G$;VENDAS
17/03/2026;PED-00231;Atacado;CLI-002;Distribuidora Beta S.A.;PROD-023;Sandalia Feminina;9;336,96;162,00;SG-06;Calcados;VND-005;Pedro Alves;2;US$;VENDAS
26/04/2026;PED-00232;Varejo;CLI-006;Varejo Zeta ME;PROD-008;Smart TV 50 pol;9;5529,60;3780,00;SG-01;Eletronicos;VND-002;Maria Oliveira;2;US$;VENDAS
26/04/2026;PED-00232;Varejo;CLI-006;Varejo Zeta ME;PROD-008;Smart TV 50 pol;6;3763,20;2520,00;SG-01;Eletronicos;VND-002;Maria Oliveira;2;US$;VENDAS
26/04/2026;PED-00232;Varejo;CLI-006;Varejo Zeta ME;PROD-006;Fone Bluetooth;4;378,00;208,00;SG-01;Eletronicos;VND-002;Maria Oliveira;2;US$;VENDAS
11/12/2025;PED-00233;Varejo;CLI-014;Xi Comercio SA;PROD-001;Notebook Pro 15;2;5712,00;3800,00;SG-02;Informatica;VND-007;Ricardo Souza;1;R$;VENDAS
08/01/2026;PED-00234;Varejo;CLI-009;Iota Distribuicoes;PROD-001;Notebook Pro 15;10;30800,00;19000,00;SG-02;Informatica;VND-003;Carlos Santos;1;R$;VENDAS
08/01/2026;PED-00234;Varejo;CLI-009;Iota Distribuicoes;PROD-027;Azeite Extra Virgem;10;420,00;220,00;SG-07;Alimentos;VND-003;Carlos Santos;1;R$;VENDAS
08/01/2026;PED-00234;Varejo;CLI-009;Iota Distribuicoes;PROD-022;Sapato Social;4;1216,00;700,00;SG-06;Calcados;VND-003;Carlos Santos;1;R$;VENDAS
08/01/2026;PED-00234;Varejo;CLI-009;Iota Distribuicoes;PROD-012;Ventilador Torre;5;1520,00;925,00;SG-03;Eletrodomesticos;VND-003;Carlos Santos;1;R$;VENDAS
25/03/2026;PED-00235;Varejo;CLI-026;Gama Delta SA;PROD-024;Bota Couro;9;718,20;414,00;SG-06;Calcados;VND-008;Juliana Mendes;2;US$;VENDAS
25/03/2026;PED-00235;Varejo;CLI-026;Gama Delta SA;PROD-030;Agua Mineral cx24;1;4,36;2,20;SG-08;Bebidas;VND-008;Juliana Mendes;2;US$;VENDAS
11/09/2025;PED-00236;Atacado;CLI-028;Eta Teta Comercio;PROD-008;Smart TV 50 pol;5;17440,00;10500,00;SG-01;Eletronicos;VND-008;Juliana Mendes;1;R$;VENDAS
09/10/2025;PED-00237;Varejo;CLI-014;Xi Comercio SA;PROD-019;Vestido Casual;10;1435,50;680,00;SG-05;Vestuario;VND-004;Ana Costa;1;R$;VENDAS
09/10/2025;PED-00237;Varejo;CLI-014;Xi Comercio SA;PROD-020;Jaqueta de Couro;1;568,40;310,00;SG-05;Vestuario;VND-004;Ana Costa;1;R$;VENDAS
09/10/2025;PED-00237;Varejo;CLI-014;Xi Comercio SA;PROD-022;Sapato Social;5;1584,00;875,00;SG-06;Calcados;VND-004;Ana Costa;1;R$;VENDAS
09/10/2025;PED-00237;Varejo;CLI-014;Xi Comercio SA;PROD-030;Agua Mineral cx24;7;161,70;77,00;SG-08;Bebidas;VND-004;Ana Costa;1;R$;VENDAS
23/07/2025;PED-00238;Atacado;CLI-006;Varejo Zeta ME;PROD-008;Smart TV 50 pol;1;3520,00;2100,00;SG-01;Eletronicos;VND-001;Joao Silva;1;R$;VENDAS
06/04/2026;PED-00239;Varejo;CLI-007;Grupo Eta Comercio;PROD-026;Feijao Carioca 1kg;1;11,52;6,00;SG-07;Alimentos;VND-001;Joao Silva;1;R$;VENDAS
06/04/2026;PED-00239;Varejo;CLI-007;Grupo Eta Comercio;PROD-028;Macarrao Espaguete;4;30,72;16,00;SG-07;Alimentos;VND-001;Joao Silva;1;R$;VENDAS
08/07/2025;PED-00240;Atacado;CLI-018;Sigma Logistica;PROD-016;Poltrona Conforto;7;8568,00;5040,00;SG-04;Moveis e Decoracao;VND-002;Maria Oliveira;1;R$;VENDAS
28/06/2025;PED-00241;Atacado;CLI-001;Empresa Alpha Ltda;PROD-002;Monitor 27 pol;7;8484,00;5250,00;SG-02;Informatica;VND-002;Maria Oliveira;1;R$;VENDAS
28/06/2025;PED-00241;Atacado;CLI-001;Empresa Alpha Ltda;PROD-024;Bota Couro;2;856,80;460,00;SG-06;Calcados;VND-002;Maria Oliveira;1;R$;VENDAS
28/06/2025;PED-00241;Atacado;CLI-001;Empresa Alpha Ltda;PROD-025;Arroz Integral 5kg;10;285,60;160,00;SG-07;Alimentos;VND-002;Maria Oliveira;1;R$;VENDAS
28/06/2025;PED-00241;Atacado;CLI-001;Empresa Alpha Ltda;PROD-024;Bota Couro;3;1348,20;690,00;SG-06;Calcados;VND-002;Maria Oliveira;1;R$;VENDAS
29/04/2026;PED-00242;Varejo;CLI-010;Kappa Logistica;PROD-023;Sandalia Feminina;3;529,20;270,00;SG-06;Calcados;VND-008;Juliana Mendes;1;R$;VENDAS
29/04/2026;PED-00242;Varejo;CLI-010;Kappa Logistica;PROD-002;Monitor 27 pol;4;4992,00;3000,00;SG-02;Informatica;VND-008;Juliana Mendes;1;R$;VENDAS
29/04/2026;PED-00242;Varejo;CLI-010;Kappa Logistica;PROD-019;Vestido Casual;1;150,80;68,00;SG-05;Vestuario;VND-008;Juliana Mendes;1;R$;VENDAS
01/05/2026;PED-00243;Atacado;CLI-006;Varejo Zeta ME;PROD-008;Smart TV 50 pol;6;19776,00;12600,00;SG-01;Eletronicos;VND-003;Carlos Santos;1;R$;VENDAS
01/05/2026;PED-00243;Atacado;CLI-006;Varejo Zeta ME;PROD-017;Camiseta Polo;9;784,98;378,00;SG-05;Vestuario;VND-003;Carlos Santos;1;R$;VENDAS
01/05/2026;PED-00243;Atacado;CLI-006;Varejo Zeta ME;PROD-018;Calca Jeans;1;156,80;80,00;SG-05;Vestuario;VND-003;Carlos Santos;1;R$;VENDAS
01/05/2026;PED-00243;Atacado;CLI-006;Varejo Zeta ME;PROD-004;Mouse Sem Fio;9;1090,80;585,00;SG-02;Informatica;VND-003;Carlos Santos;1;R$;VENDAS
01/08/2025;PED-00244;Varejo;CLI-016;Pi Distribuidora;PROD-016;Poltrona Conforto;5;490000;300000;SG-04;Moveis e Decoracao;VND-001;Joao Silva;3;G$;VENDAS
01/08/2025;PED-00244;Varejo;CLI-016;Pi Distribuidora;PROD-014;Mesa de Jantar;6;855000;550000;SG-04;Moveis e Decoracao;VND-001;Joao Silva;3;G$;VENDAS
13/02/2026;PED-00245;Atacado;CLI-021;Phi Varejo ME;PROD-006;Fone Bluetooth;7;273000;151667;SG-01;Eletronicos;VND-005;Pedro Alves;3;G$;VENDAS
13/02/2026;PED-00245;Atacado;CLI-021;Phi Varejo ME;PROD-021;Tenis Esportivo;5;116667;64583;SG-06;Calcados;VND-005;Pedro Alves;3;G$;VENDAS
07/10/2025;PED-00246;Atacado;CLI-029;Iota Kappa Ltda;PROD-006;Fone Bluetooth;6;2646,00;1560,00;SG-01;Eletronicos;VND-002;Maria Oliveira;1;R$;VENDAS
07/10/2025;PED-00246;Atacado;CLI-029;Iota Kappa Ltda;PROD-015;Estante Modular;4;4028,00;2320,00;SG-04;Moveis e Decoracao;VND-002;Maria Oliveira;1;R$;VENDAS
07/10/2025;PED-00246;Atacado;CLI-029;Iota Kappa Ltda;PROD-027;Azeite Extra Virgem;5;199,50;110,00;SG-07;Alimentos;VND-002;Maria Oliveira;1;R$;VENDAS
29/07/2025;PED-00247;Atacado;CLI-017;Rho Importacoes;PROD-028;Macarrao Espaguete;1;707;333;SG-07;Alimentos;VND-005;Pedro Alves;3;G$;VENDAS
29/07/2025;PED-00247;Atacado;CLI-017;Rho Importacoes;PROD-026;Feijao Carioca 1kg;5;5450;2500;SG-07;Alimentos;VND-005;Pedro Alves;3;G$;VENDAS
29/07/2025;PED-00247;Atacado;CLI-017;Rho Importacoes;PROD-013;Sofa 3 Lugares;8;1680000;1000000;SG-04;Moveis e Decoracao;VND-005;Pedro Alves;3;G$;VENDAS
29/07/2025;PED-00247;Atacado;CLI-017;Rho Importacoes;PROD-024;Bota Couro;6;218400;115000;SG-06;Calcados;VND-005;Pedro Alves;3;G$;VENDAS
17/09/2025;PED-00248;Varejo;CLI-002;Distribuidora Beta S.A.;PROD-011;Cafeteira Eletrica;3;75600;40000;SG-03;Eletrodomesticos;VND-004;Ana Costa;3;G$;VENDAS
17/09/2025;PED-00248;Varejo;CLI-002;Distribuidora Beta S.A.;PROD-022;Sapato Social;3;80000;43750;SG-06;Calcados;VND-004;Ana Costa;3;G$;VENDAS
17/09/2025;PED-00248;Varejo;CLI-002;Distribuidora Beta S.A.;PROD-023;Sandalia Feminina;10;145500;75000;SG-06;Calcados;VND-004;Ana Costa;3;G$;VENDAS
26/09/2025;PED-00249;Varejo;CLI-011;Lambda Suprimentos;PROD-004;Mouse Sem Fio;3;69,84;39,00;SG-02;Informatica;VND-007;Ricardo Souza;2;US$;VENDAS
13/01/2026;PED-00250;Varejo;CLI-014;Xi Comercio SA;PROD-009;Geladeira Frost Free;10;36860,00;25000,00;SG-03;Eletrodomesticos;VND-004;Ana Costa;1;R$;VENDAS
26/09/2025;PED-00251;Atacado;CLI-029;Iota Kappa Ltda;PROD-025;Arroz Integral 5kg;1;5,38;3,20;SG-07;Alimentos;VND-003;Carlos Santos;2;US$;VENDAS
26/09/2025;PED-00251;Atacado;CLI-029;Iota Kappa Ltda;PROD-014;Mesa de Jantar;4;1540,80;880,00;SG-04;Moveis e Decoracao;VND-003;Carlos Santos;2;US$;VENDAS
26/09/2025;PED-00251;Atacado;CLI-029;Iota Kappa Ltda;PROD-007;Tablet 10 pol;6;2181,60;1320,00;SG-01;Eletronicos;VND-003;Carlos Santos;2;US$;VENDAS
26/09/2025;PED-00251;Atacado;CLI-029;Iota Kappa Ltda;PROD-029;Suco de Laranja 1L;5;15,90;7,00;SG-08;Bebidas;VND-003;Carlos Santos;2;US$;VENDAS
21/11/2025;PED-00252;Varejo;CLI-012;Mu Atacadista;PROD-003;Teclado Mecanico;1;72,20;42,00;SG-02;Informatica;VND-006;Fernanda Lima;2;US$;VENDAS
21/11/2025;PED-00252;Varejo;CLI-012;Mu Atacadista;PROD-022;Sapato Social;2;129,28;70,00;SG-06;Calcados;VND-006;Fernanda Lima;2;US$;VENDAS
04/11/2025;PED-00253;Atacado;CLI-030;Lambda Mu SA;PROD-025;Arroz Integral 5kg;1;2450;1333;SG-07;Alimentos;VND-001;Joao Silva;3;G$;VENDAS
04/11/2025;PED-00253;Atacado;CLI-030;Lambda Mu SA;PROD-007;Tablet 10 pol;7;1060500;641667;SG-01;Eletronicos;VND-001;Joao Silva;3;G$;VENDAS
04/11/2025;PED-00253;Atacado;CLI-030;Lambda Mu SA;PROD-031;Refrigerante 2L;3;4500;2250;SG-08;Bebidas;VND-001;Joao Silva;3;G$;VENDAS
01/08/2025;PED-00254;Atacado;CLI-016;Pi Distribuidora;PROD-027;Azeite Extra Virgem;3;120,96;66,00;SG-07;Alimentos;VND-004;Ana Costa;1;R$;VENDAS
01/08/2025;PED-00254;Atacado;CLI-016;Pi Distribuidora;PROD-007;Tablet 10 pol;2;3780,00;2200,00;SG-01;Eletronicos;VND-004;Ana Costa;1;R$;VENDAS
01/08/2025;PED-00254;Atacado;CLI-016;Pi Distribuidora;PROD-003;Teclado Mecanico;9;3249,00;1890,00;SG-02;Informatica;VND-004;Ana Costa;1;R$;VENDAS
01/08/2025;PED-00254;Atacado;CLI-016;Pi Distribuidora;PROD-021;Tenis Esportivo;4;1120,00;620,00;SG-06;Calcados;VND-004;Ana Costa;1;R$;VENDAS
13/06/2025;PED-00255;Varejo;CLI-008;Theta Importacoes;PROD-017;Camiseta Polo;6;555,36;252,00;SG-05;Vestuario;VND-003;Carlos Santos;1;R$;VENDAS
13/06/2025;PED-00255;Varejo;CLI-008;Theta Importacoes;PROD-006;Fone Bluetooth;9;4333,50;2340,00;SG-01;Eletronicos;VND-003;Carlos Santos;1;R$;VENDAS
13/06/2025;PED-00255;Varejo;CLI-008;Theta Importacoes;PROD-032;Cerveja Long Neck cx12;3;255,00;126,00;SG-08;Bebidas;VND-003;Carlos Santos;1;R$;VENDAS
30/10/2025;PED-00256;Varejo;CLI-009;Iota Distribuicoes;PROD-030;Agua Mineral cx24;7;152,46;77,00;SG-08;Bebidas;VND-005;Pedro Alves;1;R$;VENDAS
30/10/2025;PED-00256;Varejo;CLI-009;Iota Distribuicoes;PROD-013;Sofa 3 Lugares;9;23760,00;13500,00;SG-04;Moveis e Decoracao;VND-005;Pedro Alves;1;R$;VENDAS
30/10/2025;PED-00256;Varejo;CLI-009;Iota Distribuicoes;PROD-013;Sofa 3 Lugares;4;10560,00;6000,00;SG-04;Moveis e Decoracao;VND-005;Pedro Alves;1;R$;VENDAS
30/10/2025;PED-00256;Varejo;CLI-009;Iota Distribuicoes;PROD-018;Calca Jeans;2;348,80;160,00;SG-05;Vestuario;VND-005;Pedro Alves;1;R$;VENDAS
01/12/2025;PED-00257;Atacado;CLI-006;Varejo Zeta ME;PROD-019;Vestido Casual;10;1566,00;680,00;SG-05;Vestuario;VND-002;Maria Oliveira;1;R$;VENDAS
01/12/2025;PED-00257;Atacado;CLI-006;Varejo Zeta ME;PROD-011;Cafeteira Eletrica;8;2128,00;1280,00;SG-03;Eletrodomesticos;VND-002;Maria Oliveira;1;R$;VENDAS
05/05/2026;PED-00258;Varejo;CLI-026;Gama Delta SA;PROD-008;Smart TV 50 pol;9;2568000;1575000;SG-01;Eletronicos;VND-005;Pedro Alves;3;G$;VENDAS
05/05/2026;PED-00258;Varejo;CLI-026;Gama Delta SA;PROD-020;Jaqueta de Couro;9;413250;232500;SG-05;Vestuario;VND-005;Pedro Alves;3;G$;VENDAS
05/05/2026;PED-00258;Varejo;CLI-026;Gama Delta SA;PROD-013;Sofa 3 Lugares;2;428000;250000;SG-04;Moveis e Decoracao;VND-005;Pedro Alves;3;G$;VENDAS
24/11/2025;PED-00259;Varejo;CLI-024;Omega Comercio;PROD-030;Agua Mineral cx24;6;125,40;66,00;SG-08;Bebidas;VND-008;Juliana Mendes;1;R$;VENDAS
24/11/2025;PED-00259;Varejo;CLI-024;Omega Comercio;PROD-001;Notebook Pro 15;2;5712,00;3800,00;SG-02;Informatica;VND-008;Juliana Mendes;1;R$;VENDAS
12/09/2025;PED-00260;Atacado;CLI-025;Alpha Beta Ltda;PROD-027;Azeite Extra Virgem;4;32,93;17,60;SG-07;Alimentos;VND-006;Fernanda Lima;2;US$;VENDAS
12/09/2025;PED-00260;Atacado;CLI-025;Alpha Beta Ltda;PROD-018;Calca Jeans;10;304,00;160,00;SG-05;Vestuario;VND-006;Fernanda Lima;2;US$;VENDAS
12/09/2025;PED-00260;Atacado;CLI-025;Alpha Beta Ltda;PROD-002;Monitor 27 pol;10;2640,00;1500,00;SG-02;Informatica;VND-006;Fernanda Lima;2;US$;VENDAS
12/09/2025;PED-00260;Atacado;CLI-025;Alpha Beta Ltda;PROD-001;Notebook Pro 15;5;3080,00;1900,00;SG-02;Informatica;VND-006;Fernanda Lima;2;US$;VENDAS
27/08/2025;PED-00261;Varejo;CLI-014;Xi Comercio SA;PROD-016;Poltrona Conforto;9;11340,00;6480,00;SG-04;Moveis e Decoracao;VND-002;Maria Oliveira;1;R$;VENDAS
27/08/2025;PED-00261;Varejo;CLI-014;Xi Comercio SA;PROD-004;Mouse Sem Fio;6;691,20;390,00;SG-02;Informatica;VND-002;Maria Oliveira;1;R$;VENDAS
16/05/2026;PED-00262;Atacado;CLI-002;Distribuidora Beta S.A.;PROD-004;Mouse Sem Fio;1;116,40;65,00;SG-02;Informatica;VND-005;Pedro Alves;1;R$;VENDAS
16/05/2026;PED-00262;Atacado;CLI-002;Distribuidora Beta S.A.;PROD-025;Arroz Integral 5kg;3;89,88;48,00;SG-07;Alimentos;VND-005;Pedro Alves;1;R$;VENDAS
16/05/2026;PED-00262;Atacado;CLI-002;Distribuidora Beta S.A.;PROD-017;Camiseta Polo;10;890,00;420,00;SG-05;Vestuario;VND-005;Pedro Alves;1;R$;VENDAS
16/05/2026;PED-00262;Atacado;CLI-002;Distribuidora Beta S.A.;PROD-009;Geladeira Frost Free;4;15808,00;10000,00;SG-03;Eletrodomesticos;VND-005;Pedro Alves;1;R$;VENDAS
06/10/2025;PED-00263;Varejo;CLI-001;Empresa Alpha Ltda;PROD-003;Teclado Mecanico;9;3693,60;1890,00;SG-02;Informatica;VND-002;Maria Oliveira;1;R$;VENDAS
06/10/2025;PED-00263;Varejo;CLI-001;Empresa Alpha Ltda;PROD-027;Azeite Extra Virgem;3;131,04;66,00;SG-07;Alimentos;VND-002;Maria Oliveira;1;R$;VENDAS
06/10/2025;PED-00263;Varejo;CLI-001;Empresa Alpha Ltda;PROD-026;Feijao Carioca 1kg;1;13,08;6,00;SG-07;Alimentos;VND-002;Maria Oliveira;1;R$;VENDAS
07/01/2026;PED-00264;Atacado;CLI-002;Distribuidora Beta S.A.;PROD-025;Arroz Integral 5kg;10;282,80;160,00;SG-07;Alimentos;VND-008;Juliana Mendes;1;R$;VENDAS
07/01/2026;PED-00264;Atacado;CLI-002;Distribuidora Beta S.A.;PROD-018;Calca Jeans;4;608,00;320,00;SG-05;Vestuario;VND-008;Juliana Mendes;1;R$;VENDAS
07/01/2026;PED-00264;Atacado;CLI-002;Distribuidora Beta S.A.;PROD-016;Poltrona Conforto;3;3528,00;2160,00;SG-04;Moveis e Decoracao;VND-008;Juliana Mendes;1;R$;VENDAS
07/01/2026;PED-00264;Atacado;CLI-002;Distribuidora Beta S.A.;PROD-003;Teclado Mecanico;3;1197,00;630,00;SG-02;Informatica;VND-008;Juliana Mendes;1;R$;VENDAS
18/10/2025;PED-00265;Atacado;CLI-007;Grupo Eta Comercio;PROD-010;Micro-ondas 30L;4;2910,40;1680,00;SG-03;Eletrodomesticos;VND-006;Fernanda Lima;1;R$;VENDAS
18/10/2025;PED-00265;Atacado;CLI-007;Grupo Eta Comercio;PROD-002;Monitor 27 pol;6;7272,00;4500,00;SG-02;Informatica;VND-006;Fernanda Lima;1;R$;VENDAS
18/10/2025;PED-00265;Atacado;CLI-007;Grupo Eta Comercio;PROD-010;Micro-ondas 30L;3;2019,60;1260,00;SG-03;Eletrodomesticos;VND-006;Fernanda Lima;1;R$;VENDAS
27/04/2026;PED-00266;Varejo;CLI-019;Tau Comercio Ltda;PROD-011;Cafeteira Eletrica;10;3080,00;1600,00;SG-03;Eletrodomesticos;VND-007;Ricardo Souza;1;R$;VENDAS
